S	-20pa	-15pa	-10pa	-5pa	0pa	5pa	10pa	15pa	20pa
2.9148	-0.0692093399775533	-0.062092299708193	-0.0467446935129069	-0.0394660370819304	-0.0299421751739618	-0.0163319427160494	-0.0054458350617284	0.00267537705948373	0.0118007610325477
2.9152	-0.0692108979573513	-0.0620915207182941	-0.0467462514927048	-0.0394652580920314	-0.0299406171941639	-0.0163327217059484	-0.00544505607182941	0.00267615604938272	0.0117992030527497
2.9156	-0.0692124559371493	-0.0620907417283951	-0.0467478094725028	-0.0394644791021324	-0.0299390592143659	-0.0163335006958474	-0.00544427708193042	0.00267693503928171	0.0117976450729517
2.916	-0.0692140139169473	-0.0620899627384961	-0.0467493674523008	-0.0394637001122334	-0.0299375012345679	-0.0163342796857464	-0.00544349809203143	0.0026777140291807	0.0117960870931538
2.9164	-0.0692155718967452	-0.0620891837485971	-0.0467509254320988	-0.0394629211223345	-0.0299359432547699	-0.0163350586756453	-0.00544271910213244	0.00267849301907969	0.0117945291133558
2.9168	-0.0692171298765432	-0.0620884047586981	-0.0467524834118968	-0.0394621421324355	-0.0299343852749719	-0.0163358376655443	-0.00544194011223345	0.00267927200897868	0.0117929711335578
2.9172	-0.0692186878563412	-0.0620876257687991	-0.0467540413916947	-0.0394613631425365	-0.029932827295174	-0.0163366166554433	-0.00544116112233446	0.00268005099887767	0.0117914131537598
2.9176	-0.0692202458361392	-0.0620868467789001	-0.0467555993714927	-0.0394605841526375	-0.029931269315376	-0.0163373956453423	-0.00544038213243547	0.00268082998877666	0.0117898551739618
2.918	-0.0692218038159371	-0.0620860677890011	-0.0467571573512907	-0.0394598051627385	-0.029929711335578	-0.0163381746352413	-0.00543960314253648	0.00268160897867565	0.0117882971941639
2.9184	-0.0692233617957351	-0.0620852887991021	-0.0467587153310887	-0.0394590261728395	-0.02992815335578	-0.0163389536251403	-0.00543882415263749	0.00268238796857464	0.0117867392143659
2.9188	-0.0692249197755331	-0.0620845098092031	-0.0467602733108866	-0.0394582471829405	-0.029926595375982	-0.0163397326150393	-0.0054380451627385	0.00268316695847363	0.0117851812345679
2.9192	-0.0692264777553311	-0.0620837308193041	-0.0467618312906846	-0.0394574681930415	-0.0299250373961841	-0.0163405116049383	-0.00543726617283951	0.00268394594837262	0.0117836232547699
2.9196	-0.0692280357351291	-0.0620829518294052	-0.0467633892704826	-0.0394566892031425	-0.0299234794163861	-0.0163412905948373	-0.00543648718294052	0.00268472493827161	0.0117820652749719
2.92	-0.0692295937149271	-0.0620821728395062	-0.0467649472502806	-0.0394559102132436	-0.0299219214365881	-0.0163420695847363	-0.00543570819304153	0.0026855039281706	0.011780507295174
2.9204	-0.069231151694725	-0.0620813938496072	-0.0467665052300786	-0.0394551312233446	-0.0299203634567901	-0.0163428485746352	-0.00543492920314254	0.00268628291806959	0.011778949315376
2.9208	-0.0692323232323232	-0.0620808080808081	-0.0467683288888889	-0.0394541107070707	-0.0299185397979798	-0.0163436517171717	-0.00543390868686869	0.00268730343434344	0.0117775604040404
2.9212	-0.0692323232323232	-0.0620808080808081	-0.046770957979798	-0.039452357979798	-0.0299159107070707	-0.0163445280808081	-0.00543215595959596	0.00268905616161616	0.011776684040404
2.9216	-0.0692323232323232	-0.0620808080808081	-0.0467735870707071	-0.0394506052525253	-0.0299132816161616	-0.0163454044444444	-0.00543040323232324	0.00269080888888889	0.0117758076767677
2.922	-0.0692323232323232	-0.0620808080808081	-0.0467762161616162	-0.0394488525252525	-0.0299106525252525	-0.0163462808080808	-0.00542865050505051	0.00269256161616162	0.0117749313131313
2.9224	-0.0692323232323232	-0.0620808080808081	-0.0467788452525253	-0.0394470997979798	-0.0299080234343434	-0.0163471571717172	-0.00542689777777778	0.00269431434343435	0.011774054949495
2.9228	-0.0692323232323232	-0.0620808080808081	-0.0467814743434343	-0.0394453470707071	-0.0299053943434344	-0.0163480335353535	-0.00542514505050506	0.00269606707070707	0.0117731785858586
2.9232	-0.0692323232323232	-0.0620808080808081	-0.0467841034343434	-0.0394435943434343	-0.0299027652525253	-0.0163489098989899	-0.00542339232323233	0.0026978197979798	0.0117723022222222
2.9236	-0.0692323232323232	-0.0620808080808081	-0.0467867325252525	-0.0394418416161616	-0.0299001361616162	-0.0163497862626263	-0.0054216395959596	0.00269957252525253	0.0117714258585859
2.924	-0.0692323232323232	-0.0620808080808081	-0.0467893616161616	-0.0394400888888889	-0.0298975070707071	-0.0163506626262626	-0.00541988686868687	0.00270132525252526	0.0117705494949495
2.9244	-0.0692323232323232	-0.0620808080808081	-0.0467919907070707	-0.0394383361616162	-0.029894877979798	-0.016351538989899	-0.00541813414141415	0.00270307797979798	0.0117696731313131
2.9248	-0.0692323232323232	-0.0620808080808081	-0.0467946197979798	-0.0394365834343434	-0.0298922488888889	-0.0163524153535354	-0.00541638141414142	0.00270483070707071	0.0117687967676768
2.9252	-0.0692323232323232	-0.0620808080808081	-0.0467972488888889	-0.0394348307070707	-0.0298896197979798	-0.0163532917171717	-0.00541462868686869	0.00270658343434344	0.0117679204040404
2.9256	-0.0692323232323232	-0.0620808080808081	-0.046799877979798	-0.039433077979798	-0.0298869907070707	-0.0163541680808081	-0.00541287595959596	0.00270833616161616	0.011767044040404
2.926	-0.0692323232323232	-0.0620808080808081	-0.0468025070707071	-0.0394313252525253	-0.0298843616161616	-0.0163550444444444	-0.00541112323232324	0.00271008888888889	0.0117661676767677
2.9264	-0.0692323232323232	-0.0620808080808081	-0.0468051361616162	-0.0394295725252525	-0.0298817325252525	-0.0163559208080808	-0.00540937050505051	0.00271184161616162	0.0117652913131313
2.9268	-0.0692323232323232	-0.0620808080808081	-0.0468077652525253	-0.0394278197979798	-0.0298791034343434	-0.0163567971717172	-0.00540761777777778	0.00271359434343434	0.011764414949495
2.9272	-0.0692323232323232	-0.0620808080808081	-0.0468103943434343	-0.0394260670707071	-0.0298764743434344	-0.0163576735353535	-0.00540586505050506	0.00271534707070707	0.0117635385858586
2.9276	-0.0692323232323232	-0.0620808080808081	-0.0468130234343434	-0.0394243143434343	-0.0298738452525253	-0.0163585498989899	-0.00540411232323233	0.0027170997979798	0.0117626622222222
2.928	-0.0692323232323232	-0.0620808080808081	-0.0468156525252525	-0.0394225616161616	-0.0298712161616162	-0.0163594262626263	-0.0054023595959596	0.00271885252525253	0.0117617858585859
2.9284	-0.0692323232323232	-0.0620808080808081	-0.0468182816161616	-0.0394208088888889	-0.0298685870707071	-0.0163603026262626	-0.00540060686868687	0.00272060525252525	0.0117609094949495
2.9288	-0.0692323232323232	-0.0620808080808081	-0.0468209107070707	-0.0394190561616162	-0.029865957979798	-0.016361178989899	-0.00539885414141415	0.00272235797979798	0.0117600331313131
2.9292	-0.0692323232323232	-0.0620808080808081	-0.0468235397979798	-0.0394173034343434	-0.0298633288888889	-0.0163620553535354	-0.00539710141414142	0.00272411070707071	0.0117591567676768
2.9296	-0.0692323232323232	-0.0620808080808081	-0.0468261688888889	-0.0394155507070707	-0.0298606997979798	-0.0163629317171717	-0.00539534868686869	0.00272586343434344	0.0117582804040404
2.93	-0.0692323232323232	-0.0620808080808081	-0.046828797979798	-0.039413797979798	-0.0298580707070707	-0.0163638080808081	-0.00539359595959596	0.00272761616161616	0.011757404040404
2.9304	-0.0692323232323232	-0.0620808080808081	-0.0468314270707071	-0.0394120452525253	-0.0298554416161616	-0.0163646844444444	-0.00539184323232324	0.00272936888888889	0.0117565276767677
2.9308	-0.0692323232323232	-0.0620808080808081	-0.0468340561616162	-0.0394102925252525	-0.0298528125252525	-0.0163655608080808	-0.00539009050505051	0.00273112161616162	0.0117556513131313
2.9312	-0.0692323232323232	-0.0620808080808081	-0.0468366852525252	-0.0394085397979798	-0.0298501834343434	-0.0163664371717172	-0.00538833777777778	0.00273287434343434	0.011754774949495
2.9316	-0.0692323232323232	-0.0620808080808081	-0.0468393143434343	-0.0394067870707071	-0.0298475543434343	-0.0163673135353535	-0.00538658505050505	0.00273462707070707	0.0117538985858586
2.932	-0.0692323232323232	-0.0620808080808081	-0.0468419434343434	-0.0394050343434343	-0.0298449252525253	-0.0163681898989899	-0.00538483232323233	0.0027363797979798	0.0117530222222222
2.9324	-0.0692323232323232	-0.0620808080808081	-0.0468445725252525	-0.0394032816161616	-0.0298422961616162	-0.0163690662626263	-0.0053830795959596	0.00273813252525253	0.0117521458585859
2.9328	-0.0692323232323232	-0.0620808080808081	-0.0468472016161616	-0.0394015288888889	-0.0298396670707071	-0.0163699426262626	-0.00538132686868687	0.00273988525252525	0.0117512694949495
2.9332	-0.0692323232323232	-0.0620808080808081	-0.0468498307070707	-0.0393997761616162	-0.029837037979798	-0.016370818989899	-0.00537957414141415	0.00274163797979798	0.0117503931313131
2.9336	-0.0692323232323232	-0.0620808080808081	-0.0468524597979798	-0.0393980234343434	-0.0298344088888889	-0.0163716953535354	-0.00537782141414142	0.00274339070707071	0.0117495167676768
2.934	-0.0692323232323232	-0.0620808080808081	-0.0468550888888889	-0.0393962707070707	-0.0298317797979798	-0.0163725717171717	-0.00537606868686869	0.00274514343434344	0.0117486404040404
2.9344	-0.0692323232323232	-0.0620808080808081	-0.046857717979798	-0.039394517979798	-0.0298291507070707	-0.0163734480808081	-0.00537431595959596	0.00274689616161616	0.011747764040404
2.9348	-0.0692323232323232	-0.0620808080808081	-0.0468603470707071	-0.0393927652525253	-0.0298265216161616	-0.0163743244444444	-0.00537256323232324	0.00274864888888889	0.0117468876767677
2.9352	-0.0692323232323232	-0.0620808080808081	-0.0468629761616162	-0.0393910125252525	-0.0298238925252525	-0.0163752008080808	-0.00537081050505051	0.00275040161616162	0.0117460113131313
2.9356	-0.0692323232323232	-0.0620808080808081	-0.0468656052525252	-0.0393892597979798	-0.0298212634343434	-0.0163760771717172	-0.00536905777777778	0.00275215434343434	0.011745134949495
2.936	-0.0692323232323232	-0.0620808080808081	-0.0468682343434343	-0.0393875070707071	-0.0298186343434343	-0.0163769535353535	-0.00536730505050505	0.00275390707070707	0.0117442585858586
2.9364	-0.0692323232323232	-0.0620808080808081	-0.0468708634343434	-0.0393857543434343	-0.0298160052525253	-0.0163778298989899	-0.00536555232323233	0.0027556597979798	0.0117433822222222
2.9368	-0.0692323232323232	-0.0620808080808081	-0.0468734925252525	-0.0393840016161616	-0.0298133761616162	-0.0163787062626263	-0.0053637995959596	0.00275741252525252	0.0117425058585859
2.9372	-0.0692323232323232	-0.0620808080808081	-0.0468761216161616	-0.0393822488888889	-0.0298107470707071	-0.0163795826262626	-0.00536204686868687	0.00275916525252525	0.0117416294949495
2.9376	-0.0692323232323232	-0.0620808080808081	-0.0468787507070707	-0.0393804961616162	-0.029808117979798	-0.016380458989899	-0.00536029414141415	0.00276091797979798	0.0117407531313131
2.938	-0.0692323232323232	-0.0620808080808081	-0.0468813797979798	-0.0393787434343434	-0.0298054888888889	-0.0163813353535354	-0.00535854141414142	0.00276267070707071	0.0117398767676768
2.9384	-0.0692323232323232	-0.0620808080808081	-0.0468840088888889	-0.0393769907070707	-0.0298028597979798	-0.0163822117171717	-0.00535678868686869	0.00276442343434343	0.0117390004040404
2.9388	-0.0692323232323232	-0.0620808080808081	-0.046886637979798	-0.039375237979798	-0.0298002307070707	-0.0163830880808081	-0.00535503595959596	0.00276617616161616	0.011738124040404
2.9392	-0.0692324352861953	-0.062080696026936	-0.046889112996633	-0.0393735132659933	-0.0297976436363636	-0.0163838383838384	-0.0053531991919192	0.00276790087542087	0.0117373737373737
2.9396	-0.0692332142760943	-0.062079917037037	-0.046890670976431	-0.0393719552861953	-0.0297953066666667	-0.0163838383838384	-0.00535086222222223	0.00276945885521886	0.0117373737373737
2.94	-0.0692339932659933	-0.062079138047138	-0.046892228956229	-0.0393703973063973	-0.0297929696969697	-0.0163838383838384	-0.00534852525252526	0.00277101683501684	0.0117373737373737
2.9404	-0.0692347722558923	-0.062078359057239	-0.0468937869360269	-0.0393688393265993	-0.0297906327272727	-0.0163838383838384	-0.00534618828282829	0.00277257481481481	0.0117373737373737
2.9408	-0.0692355512457913	-0.0620775800673401	-0.0468953449158249	-0.0393672813468013	-0.0297882957575758	-0.0163838383838384	-0.00534385131313132	0.00277413279461279	0.0117373737373737
2.9412	-0.0692363302356902	-0.0620768010774411	-0.0468969028956229	-0.0393657233670034	-0.0297859587878788	-0.0163838383838384	-0.00534151434343435	0.00277569077441077	0.0117373737373737
2.9416	-0.0692371092255892	-0.0620760220875421	-0.0468984608754209	-0.0393641653872054	-0.0297836218181818	-0.0163838383838384	-0.00533917737373738	0.00277724875420875	0.0117373737373737
2.942	-0.0692378882154882	-0.0620752430976431	-0.0469000188552189	-0.0393626074074074	-0.0297812848484848	-0.0163838383838384	-0.00533684040404041	0.00277880673400673	0.0117373737373737
2.9424	-0.0692386672053872	-0.0620744641077441	-0.0469015768350168	-0.0393610494276094	-0.0297789478787879	-0.0163838383838384	-0.00533450343434344	0.00278036471380471	0.0117373737373737
2.9428	-0.0692394461952862	-0.0620736851178451	-0.0469031348148148	-0.0393594914478114	-0.0297766109090909	-0.0163838383838384	-0.00533216646464647	0.00278192269360269	0.0117373737373737
2.9432	-0.0692402251851852	-0.0620729061279461	-0.0469046927946128	-0.0393579334680135	-0.0297742739393939	-0.0163838383838384	-0.0053298294949495	0.00278348067340067	0.0117373737373737
2.9436	-0.0692410041750842	-0.0620721271380471	-0.0469062507744108	-0.0393563754882155	-0.029771936969697	-0.0163838383838384	-0.00532749252525253	0.00278503865319865	0.0117373737373737
2.944	-0.0692417831649832	-0.0620713481481481	-0.0469078087542088	-0.0393548175084175	-0.0297696	-0.0163838383838384	-0.00532515555555556	0.00278659663299663	0.0117373737373737
2.9444	-0.0692425621548822	-0.0620705691582492	-0.0469093667340067	-0.0393532595286195	-0.029767263030303	-0.0163838383838384	-0.00532281858585859	0.00278815461279461	0.0117373737373737
2.9448	-0.0692433411447811	-0.0620697901683502	-0.0469109247138047	-0.0393517015488215	-0.0297649260606061	-0.0163838383838384	-0.00532048161616162	0.00278971259259259	0.0117373737373737
2.9452	-0.0692441201346801	-0.0620690111784512	-0.0469124826936027	-0.0393501435690236	-0.0297625890909091	-0.0163838383838384	-0.00531814464646465	0.00279127057239057	0.0117373737373737
2.9456	-0.0692448991245791	-0.0620682321885522	-0.0469140406734007	-0.0393485855892256	-0.0297602521212121	-0.0163838383838384	-0.00531580767676768	0.00279282855218855	0.0117373737373737
2.946	-0.0692456781144781	-0.0620674531986532	-0.0469155986531987	-0.0393470276094276	-0.0297579151515152	-0.0163838383838384	-0.00531347070707071	0.00279438653198653	0.0117373737373737
2.9464	-0.0692464571043771	-0.0620666742087542	-0.0469171566329966	-0.0393454696296296	-0.0297555781818182	-0.0163838383838384	-0.00531113373737374	0.00279594451178451	0.0117373737373737
2.9468	-0.0692472360942761	-0.0620658952188552	-0.0469187146127946	-0.0393439116498316	-0.0297532412121212	-0.0163838383838384	-0.00530879676767677	0.00279750249158249	0.0117373737373737
2.9472	-0.0692480150841751	-0.0620651162289562	-0.0469202725925926	-0.0393423536700337	-0.0297509042424242	-0.0163838383838384	-0.0053064597979798	0.00279906047138047	0.0117373737373737
2.9476	-0.0692487940740741	-0.0620643372390572	-0.0469218305723906	-0.0393407956902357	-0.0297485672727273	-0.0163838383838384	-0.00530412282828283	0.00280061845117845	0.0117373737373737
2.948	-0.0692495730639731	-0.0620635582491582	-0.0469233885521885	-0.0393392377104377	-0.0297462303030303	-0.0163838383838384	-0.00530178585858586	0.00280217643097643	0.0117373737373737
2.9484	-0.0692503520538721	-0.0620627792592593	-0.0469249465319865	-0.0393376797306397	-0.0297438933333333	-0.0163838383838384	-0.00529944888888889	0.00280373441077441	0.0117373737373737
2.9488	-0.069251131043771	-0.0620620002693603	-0.0469265045117845	-0.0393361217508418	-0.0297415563636364	-0.0163838383838384	-0.00529711191919192	0.00280529239057239	0.0117373737373737
2.9492	-0.06925191003367	-0.0620612212794613	-0.0469280624915825	-0.0393345637710438	-0.0297392193939394	-0.0163838383838384	-0.00529477494949495	0.00280685037037037	0.0117373737373737
2.9496	-0.069252689023569	-0.0620604422895623	-0.0469296204713805	-0.0393330057912458	-0.0297368824242424	-0.0163838383838384	-0.00529243797979798	0.00280840835016835	0.0117373737373737
2.95	-0.069253468013468	-0.0620596632996633	-0.0469311784511785	-0.0393314478114478	-0.0297345454545455	-0.0163838383838384	-0.00529010101010101	0.00280996632996633	0.0117373737373737
2.9504	-0.069254247003367	-0.0620588843097643	-0.0469327364309764	-0.0393298898316498	-0.0297322084848485	-0.0163838383838384	-0.00528776404040404	0.00281152430976431	0.0117373737373737
2.9508	-0.069255025993266	-0.0620581053198653	-0.0469342944107744	-0.0393283318518519	-0.0297298715151515	-0.0163838383838384	-0.00528542707070707	0.00281308228956229	0.0117373737373737
2.9512	-0.069255804983165	-0.0620573263299663	-0.0469358523905724	-0.0393267738720539	-0.0297275345454545	-0.0163838383838384	-0.0052830901010101	0.00281464026936027	0.0117373737373737
